Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
7/22/2020,1430h - 1540h,Hillion Mall (17 Petir Road),"McDonald’s, FairPrice",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7630229,1.378498681,678278,Bukit Panjang
7/21/2020,1500h - 1550h,Raffles City Shopping Centre (252 North Bridge Road),Raffles City Market Place,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8533318,1.294076445,179103,Museum
7/21/2020,1510h - 1610h,Funan Mall (107 North Bridge Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8499848,1.291244006,179105,Museum
7/21/2020,1730h - 2030h,Ramada by Wyndham Singapore at Zhongshan Park (16 Ah Hood Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8463405,1.326871878,NIL,Novena
7/20/2020,1130h - 1230h,Changi Village Hawker Centre (2 Changi Village Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9883278,1.389176868,500002,Changi Airport
7/20/2020,1200h - 1300h,B&S Mini Mart Pte Ltd (310 Geylang Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8796221,1.312451315,389349,Kallang
7/20/2020,1720h - 2005h,Ramada by Wyndham Singapore at Zhongshan Park (16 Ah Hood Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8463405,1.326871878,NIL,Novena
7/20/2020,1830h - 1910h,Tekka Centre (665 Buffalo Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8506113,1.306177054,210665,Rochor
7/19/2020,0945h - 1130h,orchardgateway (277 Orchard Road),CHIMPCHAMP FITNESS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8394428,1.300443253,238858,River Valley
7/19/2020,1230h - 1530h,Kallang Wave Mall (1 Stadium Place),Yunomori Onsen & Spa,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8727507,1.303843272,397628,Serangoon
7/18/2020,1900h - 2015h,SAFRA Yishun (60 Yishun Avenue 4),Pin Si Restaurant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8409023,1.424298296,769027,Yishun
7/17/2020,0950h - 1020h,Pasir Ris West Plaza (735 Pasir Ris Street 72),Kopitiam,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.936395,1.379435257,510735,Pasir Ris
7/17/2020,0955h - 1025h,Changi Village Hawker Centre (2 Changi Village Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9883278,1.389176868,500002,Changi Airport
7/17/2020,1540h - 1710h,Joo Chiat Complex (1 Joo Chiat Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8983976,1.315938021,420001,Geylang
7/17/2020,1700h - 1830h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Avenue)",NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8983976,1.315938021,420001,Geylang
7/17/2020,1930h - 2115h,LECOQ (25 Church Street),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8486031,1.283761538,49482,Singapore River
7/17/2020,2140h - 0000h,FilmGarde Bugis+ (201 Victoria Street),Hall 6,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8543709,1.299507613,188067,Rochor
7/16/2020,1700h - 1830h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Ave)",NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8543709,1.299507613,188067,Rochor
7/16/2020,1805h - 1940h,G7 Sinma Live Seafood Restaurant (163 Geylang Road Lorong 3),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8745462,1.311625883,389240,Kallang
7/16/2020,2245h - 0030h,313 KPT Pte Ltd (313A Sembawang Drive),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8212779,1.444107048,751313,Sembawang
7/15/2020,1200h - 1240h,Lot One Shoppers’ Mall (21 Choa Chu Kang Avenue 4),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7450393,1.384959245,NIL,Choa Chu Kang
7/15/2020,1400h - 1530h,Seah Im Food Centre (2 Seah Im Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8192199,1.266591714,99114,Bukit Merah
7/15/2020,1610h - 1850h,VivoCity (1 HarbourFront Walk),"Golden Village VivoCity, Soup Restaurant",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8223825,1.264277273,NIL,Bukit Merah
7/15/2020,2230h - 0000h,Thasevi Food (239 Jalan Kayu),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8728319,1.396253813,799463,Seletar
7/14/2020,1000h - 1040h,Albert Centre (270 Queen Street),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8541219,1.301091805,180270,Rochor
7/14/2020,1000h - 1200h,Westgate (3 Gateway Drive),Food Republic@Westgate,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7427221,1.334294789,NIL,Jurong East
7/14/2020,1005h - 1120h,ICBC Jurong East Sub-Branch (130 Jurong Gateway Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7393213,1.334724905,600130,Jurong East
7/14/2020,1140h - 1220h,Sheng Siong Supermarket (7 Jurong West Avenue 5),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7034157,1.348784897,649486,Boon Lay
7/14/2020,1330h - 1400h,Market Street Interim Hawker Centre (5 Cross Street),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8487663,1.28164602,48418,Straits View
7/14/2020,1330h - 1400h,FairPrice Jurong Gateway Road (135 Jurong Gateway Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7398264,1.333851658,600135,Jurong East
7/14/2020,1520h - 1930h,Waterway Point (83 Punggol Central),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9021627,1.406412835,NIL,Punggol
7/14/2020,1600h - 1655h,"VivoCity (1 HarbourFront Walk)
FairPrice Xtra",NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8223825,1.264277273,NIL,Bukit Merah
7/14/2020,1600h - 1930h,JEM (50 Jurong Gateway Road),"Starbucks, Marché Mövenpick",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7432622,1.33255233,NIL,Jurong East
7/14/2020,1930h - 2130h,Food Park – Lor Lew Lian (2 Lorong Lew Lian),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8755605,1.35052006,531002,Toa Payoh
7/14/2020,1935h - 2005h,Westgate (3 Gateway Drive),Tokyu Hands Jurong East,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7427221,1.334294789,NIL,Jurong East
7/14/2020,1945h - 2020h,Sembawang Community Club (2125 Sembawang Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8288141,1.45170785,758528,Simpang
7/14/2020,2105h - 2225h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Avenue)",NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8288141,1.45170785,758528,Simpang
7/13/2020,1230h - 1300h,The Metropolis (9 North Buona Vista Drive),SaladStop!,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7913118,1.306307846,138588,Queenstown
7/13/2020,1740h - 1825h,Tiong Bahru Plaza (298 Tiong Bahru Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8280048,1.286308535,168730,Outram
7/13/2020,1935h - 2040h,FairPrice Joo Chiat Complex (2 Joo Chiat Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8989922,1.315521869,420002,Geylang
7/12/2020,1120h - 1220h,Bukit Panjang Plaza (1 Jelebu Road),Streats,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7639939,1.380542456,NIL,Bukit Panjang
7/12/2020,1300h - 1700h,Bar Bar Black Sheep (86 Robertson Quay),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8371589,1.290263075,238245,Outram
7/12/2020,1740h - 1815h,G7 Sinma Live Seafood Restaurant (163 Geylang Road Lorong 3),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8745462,1.311625883,389240,Kallang
7/12/2020,1830h - 1930h,Resorts World Sentosa Casino (8 Sentosa Gateway),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8203102,1.256755423,98269,Bukit Merah
7/12/2020,1915h - 2055h,Golden Mile Complex (5001 Beach Road),Diandin Leluk Thai Restaurant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8652844,1.302857763,199588,Rochor
7/12/2020,2010h - 2140h,Suntec City (3 Temasek Boulevard),Din Tai Fung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8576755,1.29487905,38983,Museum
7/11/2020,0645h - 0715h,Sheng Siong Supermarket (154A Bukit Batok West Avenue 8),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7437047,1.347388255,651154,Bukit Batok
7/11/2020,1000h - 1100h,SingPost Centre (10 Eunos Road 8),Bon Aesthetics,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8944829,1.318931326,408600,Paya Lebar
7/11/2020,1310h - 1340h,Bugis+ (201 Victoria Street),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8543709,1.299507613,188067,Rochor
7/11/2020,1625h - 1700h,West Mall (1 Bukit Batok Central Link),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.749022,1.350189166,658713,Bukit Batok
7/10/2020,0620h - 0650h,Sheng Siong Supermarket (154A Bukit Batok West Avenue 8),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7437047,1.347388255,651154,Bukit Batok
7/10/2020,1200h - 1230h,Block 16 Bedok South Market & Food Centre (16 Bedok South Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9354736,1.320500838,460016,Bedok
7/10/2020,1200h - 1500h,The Panggung@Aroma Kampung Restaurant (2 Joo Chiat Complex),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8990541,1.315521868,420002,Geylang
7/10/2020,1250h - 1330h,Taman Jurong Shopping Centre (399 Yung Sheng Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.720268,1.335042029,610399,Boon Lay
7/10/2020,1250h - 1330h,HAO Mart (505 Canberra Link),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8225347,1.450262019,750505,Sembawang
7/10/2020,1255h - 1400h,Northpoint City (930 Yishun Avenue 2),O’Coffee Club Xpress,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8361072,1.429244143,769098,Yishun
7/10/2020,1550h - 1620h,Apple Orchard Road (270 Orchard Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8362839,1.302983123,238857,Orchard
7/10/2020,1810h - 1850h,"Century Square (2 Tampines Central 5)
Nakhon Kitchen",NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9437985,1.352278691,NIL,Tampines
7/10/2020,1945h - 2040h,Mustafa Centre (145 Syed Alwi Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8550021,1.310534931,207704,Serangoon
7/10/2020,2115h - 2200h,Spize Bedok (336 Bedok Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9480006,1.331263561,469512,Bedok
7/9/2020,1125h - 1200h,Tang Plaza (310 Orchard Road),TANGS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8330607,1.305057831,238864,Orchard
7/9/2020,1310h - 1400h,VivoCity (1 HabourFront Walk),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8223825,1.264277273,NIL,Bukit Merah
7/9/2020,1500h - 1910h,IMM (2 Jurong East Street 21),adidas Outlet,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7466382,1.33502431,NIL,Jurong East
7/9/2020,1600h - 1630h,Alsalam Restaurant (427 East Coast Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.9118849,1.309100114,429014,Marine Parade
7/9/2020,1600h - 1715h,Bedok Point (799 New Upper Changi Road),Challenger,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.932384,1.324801026,467351,Bedok
7/9/2020,1630h - 1730h,Relax & Comfort Reflexology Therapy (92 Lorong 4 Toa Payoh),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8494572,1.338070816,310092,Bishan
7/9/2020,1930h - 2150h,Northpoint City (930 Yishun Avenue 2),Malaysia Chiak!,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8361072,1.429244143,769098,Yishun
7/7/2020,1120h - 1200h,Old Airport Road Food Centre & Shopping Mall (51 Old Airport Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8858333,1.308251577,390051,Paya Lebar
7/7/2020,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8727507,1.303843272,397628,Serangoon
7/6/2020,1230h - 1300h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8727507,1.303843272,397628,Serangoon
7/6/2020,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8727507,1.303843272,397628,Serangoon
7/5/2020,0755h - 1015h,Singapore Safety Driving Centre (2 Woodlands Industrial Park E4),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7940017,1.451802344,757387,Sembawang
7/5/2020,1115h - 1245h,JEM (50 Jurong Gateway Road),"Canton Paradise, Coffee Bean & Tea Leaf",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.7432622,1.33255233,NIL,Jurong East
7/5/2020,1145h - 1220h,People’s Park Food Centre (32 New Market Road),NaN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8425788,1.284858608,50032,Outram
7/5/2020,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,NaN,103.8727507,1.303843272,397628,Serangoon
